,Date/Time,Lat,Lon,Base,hour,dayofweek,month,db_clusters
0,2014-04-02 00:00:00,40.7458,-73.9843,B02512,0,Wednesday,April,0
1,2014-04-02 00:07:00,40.7732,-73.9546,B02512,0,Wednesday,April,0
2,2014-04-02 00:21:00,40.7405,-74.004,B02512,0,Wednesday,April,0
3,2014-04-02 00:35:00,40.7606,-73.9757,B02512,0,Wednesday,April,0
4,2014-04-02 00:56:00,40.7312,-74.0097,B02512,0,Wednesday,April,0
5,2014-04-09 00:06:00,40.6432,-73.7896,B02512,0,Wednesday,April,1
6,2014-04-09 00:34:00,40.764,-73.9762,B02512,0,Wednesday,April,0
7,2014-04-09 00:52:00,40.7758,-73.949,B02512,0,Wednesday,April,0
8,2014-04-09 00:56:00,40.7512,-73.98,B02512,0,Wednesday,April,0
9,2014-04-16 00:01:00,40.76,-73.981,B02512,0,Wednesday,April,0
10,2014-04-16 00:13:00,40.7274,-73.9921,B02512,0,Wednesday,April,0
11,2014-04-16 00:20:00,40.7251,-73.9995,B02512,0,Wednesday,April,0
12,2014-04-16 00:48:00,40.6695,-73.986,B02512,0,Wednesday,April,0
13,2014-04-23 00:00:00,40.7499,-73.9901,B02512,0,Wednesday,April,0
14,2014-04-23 00:07:00,40.7411,-73.9865,B02512,0,Wednesday,April,0
15,2014-04-23 00:25:00,40.674,-73.9122,B02512,0,Wednesday,April,-1
16,2014-04-23 00:29:00,40.7276,-73.9935,B02512,0,Wednesday,April,0
17,2014-04-23 00:50:00,40.7158,-74.0036,B02512,0,Wednesday,April,0
18,2014-04-30 00:02:00,40.6444,-73.7823,B02512,0,Wednesday,April,1
19,2014-04-30 00:11:00,40.6799,-73.9075,B02512,0,Wednesday,April,-1
20,2014-04-30 00:13:00,40.7276,-73.9942,B02512,0,Wednesday,April,0
21,2014-04-30 00:26:00,40.6879,-74.183,B02512,0,Wednesday,April,2
22,2014-04-30 00:40:00,40.7581,-73.9723,B02512,0,Wednesday,April,0
23,2014-04-30 00:50:00,40.7131,-73.9937,B02512,0,Wednesday,April,0
24,2014-04-02 00:01:00,40.7295,-73.987,B02598,0,Wednesday,April,0
25,2014-04-02 00:04:00,40.72,-74.043,B02598,0,Wednesday,April,-1
26,2014-04-02 00:05:00,40.6483,-73.7829,B02598,0,Wednesday,April,1
27,2014-04-02 00:07:00,40.7083,-73.9483,B02598,0,Wednesday,April,0
28,2014-04-02 00:09:00,40.8022,-73.9391,B02598,0,Wednesday,April,0
29,2014-04-02 00:14:00,40.711,-74.0089,B02598,0,Wednesday,April,0
30,2014-04-02 00:17:00,40.7338,-74.0061,B02598,0,Wednesday,April,0
31,2014-04-02 00:18:00,40.7605,-73.9868,B02598,0,Wednesday,April,0
32,2014-04-02 00:20:00,40.7376,-74.0317,B02598,0,Wednesday,April,0
33,2014-04-02 00:24:00,40.7196,-74.0102,B02598,0,Wednesday,April,0
34,2014-04-02 00:34:00,40.7559,-73.9869,B02598,0,Wednesday,April,0
35,2014-04-02 00:39:00,40.755,-73.9833,B02598,0,Wednesday,April,0
36,2014-04-02 00:41:00,40.7622,-73.9726,B02598,0,Wednesday,April,0
37,2014-04-02 00:42:00,40.715,-73.9518,B02598,0,Wednesday,April,0
38,2014-04-02 00:47:00,40.7245,-73.9933,B02598,0,Wednesday,April,0
39,2014-04-02 00:53:00,40.6664,-73.9893,B02598,0,Wednesday,April,0
40,2014-04-02 00:58:00,40.7209,-73.988,B02598,0,Wednesday,April,0
41,2014-04-09 00:00:00,40.7214,-73.995,B02598,0,Wednesday,April,0
42,2014-04-09 00:02:00,40.7202,-73.9995,B02598,0,Wednesday,April,0
43,2014-04-09 00:04:00,40.741,-73.9882,B02598,0,Wednesday,April,0
44,2014-04-09 00:05:00,40.7263,-73.9961,B02598,0,Wednesday,April,0
45,2014-04-09 00:06:00,40.6483,-73.7827,B02598,0,Wednesday,April,1
46,2014-04-09 00:11:00,40.7579,-73.9834,B02598,0,Wednesday,April,0
47,2014-04-09 00:11:00,40.7569,-73.9839,B02598,0,Wednesday,April,0
48,2014-04-09 00:12:00,40.7593,-74.0005,B02598,0,Wednesday,April,0
49,2014-04-09 00:12:00,40.7403,-74.0017,B02598,0,Wednesday,April,0
50,2014-04-09 00:13:00,40.6452,-73.7918,B02598,0,Wednesday,April,1
51,2014-04-09 00:16:00,40.7537,-73.9882,B02598,0,Wednesday,April,0
52,2014-04-09 00:23:00,40.7233,-73.9994,B02598,0,Wednesday,April,0
53,2014-04-09 00:30:00,40.7126,-73.9646,B02598,0,Wednesday,April,0
54,2014-04-09 00:33:00,40.7223,-73.9918,B02598,0,Wednesday,April,0
55,2014-04-09 00:36:00,40.7365,-73.9908,B02598,0,Wednesday,April,0
56,2014-04-09 00:37:00,40.7529,-73.9837,B02598,0,Wednesday,April,0
57,2014-04-09 00:38:00,40.7437,-73.9905,B02598,0,Wednesday,April,0
58,2014-04-09 00:41:00,40.726,-73.9834,B02598,0,Wednesday,April,0
59,2014-04-09 00:44:00,40.7066,-73.9524,B02598,0,Wednesday,April,0
60,2014-04-09 00:51:00,40.7535,-73.9692,B02598,0,Wednesday,April,0
61,2014-04-09 00:55:00,40.7867,-73.9747,B02598,0,Wednesday,April,0
62,2014-04-09 00:59:00,40.7796,-73.9877,B02598,0,Wednesday,April,0
63,2014-04-16 00:00:00,40.7616,-73.9922,B02598,0,Wednesday,April,0
64,2014-04-16 00:01:00,40.7298,-73.9811,B02598,0,Wednesday,April,0
65,2014-04-16 00:02:00,40.7313,-73.994,B02598,0,Wednesday,April,0
66,2014-04-16 00:03:00,40.6877,-74.1819,B02598,0,Wednesday,April,2
67,2014-04-16 00:05:00,40.7563,-73.9973,B02598,0,Wednesday,April,0
68,2014-04-16 00:06:00,40.7322,-73.9924,B02598,0,Wednesday,April,0
69,2014-04-16 00:08:00,40.7757,-73.9647,B02598,0,Wednesday,April,0
70,2014-04-16 00:09:00,40.727,-74.0009,B02598,0,Wednesday,April,0
71,2014-04-16 00:11:00,40.6759,-73.9808,B02598,0,Wednesday,April,0
72,2014-04-16 00:12:00,40.7435,-74.0035,B02598,0,Wednesday,April,0
73,2014-04-16 00:13:00,40.7357,-74.0006,B02598,0,Wednesday,April,0
74,2014-04-16 00:13:00,40.7202,-73.9881,B02598,0,Wednesday,April,0
75,2014-04-16 00:14:00,40.7319,-74.0028,B02598,0,Wednesday,April,0
76,2014-04-16 00:14:00,40.7404,-74.0337,B02598,0,Wednesday,April,0
77,2014-04-16 00:15:00,40.7285,-74.0043,B02598,0,Wednesday,April,0
78,2014-04-16 00:19:00,40.6446,-73.7832,B02598,0,Wednesday,April,1
79,2014-04-16 00:21:00,40.6449,-73.7824,B02598,0,Wednesday,April,1
80,2014-04-16 00:21:00,40.7219,-73.9828,B02598,0,Wednesday,April,0
81,2014-04-16 00:24:00,40.7084,-74.0049,B02598,0,Wednesday,April,0
82,2014-04-16 00:26:00,40.7218,-74.0042,B02598,0,Wednesday,April,0
83,2014-04-16 00:29:00,40.7271,-73.9839,B02598,0,Wednesday,April,0
84,2014-04-16 00:29:00,40.7532,-73.979,B02598,0,Wednesday,April,0
85,2014-04-16 00:30:00,40.7193,-74.0087,B02598,0,Wednesday,April,0
86,2014-04-16 00:32:00,40.7529,-73.9711,B02598,0,Wednesday,April,0
87,2014-04-16 00:32:00,40.7234,-74.0089,B02598,0,Wednesday,April,0
88,2014-04-16 00:34:00,40.7194,-74.0084,B02598,0,Wednesday,April,0
89,2014-04-16 00:37:00,40.723,-74.008,B02598,0,Wednesday,April,0
90,2014-04-16 00:39:00,40.7569,-73.9897,B02598,0,Wednesday,April,0
91,2014-04-16 00:41:00,40.6022,-73.7573,B02598,0,Wednesday,April,-1
92,2014-04-16 00:42:00,40.7284,-73.9942,B02598,0,Wednesday,April,0
93,2014-04-16 00:43:00,40.716,-73.9563,B02598,0,Wednesday,April,0
94,2014-04-16 00:44:00,40.7314,-74.002,B02598,0,Wednesday,April,0
95,2014-04-16 00:47:00,40.7625,-73.9776,B02598,0,Wednesday,April,0
96,2014-04-16 00:49:00,40.6448,-73.7825,B02598,0,Wednesday,April,1
97,2014-04-16 00:52:00,40.7394,-73.9827,B02598,0,Wednesday,April,0
98,2014-04-16 00:54:00,40.7104,-73.9634,B02598,0,Wednesday,April,0
99,2014-04-16 00:56:00,40.7519,-73.985,B02598,0,Wednesday,April,0
100,2014-04-16 00:59:00,40.7514,-73.9939,B02598,0,Wednesday,April,0
101,2014-04-23 00:03:00,40.7227,-73.983,B02598,0,Wednesday,April,0
102,2014-04-23 00:04:00,40.7148,-73.9444,B02598,0,Wednesday,April,0
103,2014-04-23 00:05:00,40.6972,-73.9215,B02598,0,Wednesday,April,0
104,2014-04-23 00:06:00,40.762,-73.9864,B02598,0,Wednesday,April,0
105,2014-04-23 00:09:00,40.7078,-74.0117,B02598,0,Wednesday,April,0
106,2014-04-23 00:13:00,40.7029,-73.9265,B02598,0,Wednesday,April,0
107,2014-04-23 00:14:00,40.7249,-74.0026,B02598,0,Wednesday,April,0
108,2014-04-23 00:18:00,40.7415,-74.0012,B02598,0,Wednesday,April,0
109,2014-04-23 00:20:00,40.7403,-73.9961,B02598,0,Wednesday,April,0
110,2014-04-23 00:23:00,40.7422,-74.0046,B02598,0,Wednesday,April,0
111,2014-04-23 00:26:00,40.7589,-73.9858,B02598,0,Wednesday,April,0
112,2014-04-23 00:27:00,40.7664,-73.9937,B02598,0,Wednesday,April,0
113,2014-04-23 00:32:00,40.7102,-73.9632,B02598,0,Wednesday,April,0
114,2014-04-23 00:34:00,40.7595,-73.9807,B02598,0,Wednesday,April,0
115,2014-04-23 00:41:00,40.7419,-74.004,B02598,0,Wednesday,April,0
116,2014-04-23 00:41:00,40.7606,-73.9786,B02598,0,Wednesday,April,0
117,2014-04-23 00:42:00,40.7614,-73.986,B02598,0,Wednesday,April,0
118,2014-04-23 00:46:00,40.7409,-74.005,B02598,0,Wednesday,April,0
119,2014-04-23 00:49:00,40.7513,-74.0031,B02598,0,Wednesday,April,0
120,2014-04-23 00:53:00,40.7149,-74.0064,B02598,0,Wednesday,April,0
121,2014-04-30 00:00:00,40.7223,-74.0015,B02598,0,Wednesday,April,0
122,2014-04-30 00:01:00,40.7532,-73.9782,B02598,0,Wednesday,April,0
123,2014-04-30 00:01:00,40.7416,-73.9937,B02598,0,Wednesday,April,0
124,2014-04-30 00:02:00,40.7402,-74.0015,B02598,0,Wednesday,April,0
125,2014-04-30 00:03:00,40.7525,-73.9753,B02598,0,Wednesday,April,0
126,2014-04-30 00:04:00,40.7677,-73.9916,B02598,0,Wednesday,April,0
127,2014-04-30 00:04:00,40.7337,-73.9979,B02598,0,Wednesday,April,0
128,2014-04-30 00:05:00,40.6801,-73.9755,B02598,0,Wednesday,April,0
129,2014-04-30 00:05:00,40.8841,-73.9023,B02598,0,Wednesday,April,-1
130,2014-04-30 00:07:00,40.7228,-73.9884,B02598,0,Wednesday,April,0
131,2014-04-30 00:08:00,40.7602,-73.9888,B02598,0,Wednesday,April,0
132,2014-04-30 00:11:00,40.7223,-73.984,B02598,0,Wednesday,April,0
133,2014-04-30 00:11:00,40.7628,-73.9739,B02598,0,Wednesday,April,0
134,2014-04-30 00:12:00,40.7537,-73.9807,B02598,0,Wednesday,April,0
135,2014-04-30 00:14:00,40.7391,-73.9801,B02598,0,Wednesday,April,0
136,2014-04-30 00:14:00,40.741,-73.9923,B02598,0,Wednesday,April,0
137,2014-04-30 00:17:00,40.7222,-73.9499,B02598,0,Wednesday,April,0
138,2014-04-30 00:20:00,40.7421,-74.004,B02598,0,Wednesday,April,0
139,2014-04-30 00:23:00,40.8079,-73.9642,B02598,0,Wednesday,April,0
140,2014-04-30 00:25:00,40.7642,-73.9847,B02598,0,Wednesday,April,0
141,2014-04-30 00:26:00,40.7557,-73.9749,B02598,0,Wednesday,April,0
142,2014-04-30 00:26:00,40.7516,-74.005,B02598,0,Wednesday,April,0
143,2014-04-30 00:28:00,40.8719,-73.8417,B02598,0,Wednesday,April,-1
144,2014-04-30 00:30:00,40.6813,-74.0046,B02598,0,Wednesday,April,0
145,2014-04-30 00:31:00,40.7115,-73.9574,B02598,0,Wednesday,April,0
146,2014-04-30 00:33:00,40.7478,-73.985,B02598,0,Wednesday,April,0
147,2014-04-30 00:35:00,40.7484,-74.0019,B02598,0,Wednesday,April,0
148,2014-04-30 00:37:00,40.7763,-73.9525,B02598,0,Wednesday,April,0
149,2014-04-30 00:37:00,40.748,-73.9869,B02598,0,Wednesday,April,0
150,2014-04-30 00:39:00,40.7181,-74.0072,B02598,0,Wednesday,April,0
151,2014-04-30 00:40:00,40.7216,-73.9975,B02598,0,Wednesday,April,0
152,2014-04-30 00:41:00,40.801,-73.6393,B02598,0,Wednesday,April,-1
153,2014-04-30 00:43:00,40.7231,-73.9857,B02598,0,Wednesday,April,0
154,2014-04-30 00:44:00,40.7553,-73.9949,B02598,0,Wednesday,April,0
155,2014-04-30 00:45:00,40.7426,-73.9961,B02598,0,Wednesday,April,0
156,2014-04-30 00:45:00,40.6611,-73.9266,B02598,0,Wednesday,April,-1
157,2014-04-30 00:45:00,40.6876,-74.1823,B02598,0,Wednesday,April,2
158,2014-04-30 00:46:00,40.761,-73.9786,B02598,0,Wednesday,April,0
159,2014-04-30 00:47:00,40.7223,-73.9574,B02598,0,Wednesday,April,0
160,2014-04-30 00:49:00,40.7585,-73.9763,B02598,0,Wednesday,April,0
161,2014-04-30 00:51:00,40.7365,-73.9908,B02598,0,Wednesday,April,0
162,2014-04-30 00:53:00,40.7194,-74.0043,B02598,0,Wednesday,April,0
163,2014-04-30 00:56:00,40.7421,-74.0041,B02598,0,Wednesday,April,0
164,2014-04-30 00:58:00,40.7405,-73.99,B02598,0,Wednesday,April,0
165,2014-04-30 00:59:00,40.7444,-73.9984,B02598,0,Wednesday,April,0
166,2014-04-02 00:07:00,40.7055,-73.9328,B02617,0,Wednesday,April,0
167,2014-04-02 00:08:00,40.6448,-73.7827,B02617,0,Wednesday,April,1
168,2014-04-02 00:13:00,40.762,-74.0009,B02617,0,Wednesday,April,0
169,2014-04-02 00:17:00,40.7574,-73.9788,B02617,0,Wednesday,April,0
170,2014-04-02 00:23:00,40.7,-73.9224,B02617,0,Wednesday,April,0
171,2014-04-02 00:25:00,40.7296,-73.988,B02617,0,Wednesday,April,0
172,2014-04-02 00:26:00,40.6843,-73.9949,B02617,0,Wednesday,April,0
173,2014-04-02 00:26:00,40.7323,-73.9868,B02617,0,Wednesday,April,0
174,2014-04-02 00:30:00,40.6468,-73.789,B02617,0,Wednesday,April,1
175,2014-04-02 00:35:00,40.7364,-73.994,B02617,0,Wednesday,April,0
176,2014-04-02 00:37:00,40.8061,-73.9532,B02617,0,Wednesday,April,0
177,2014-04-02 00:42:00,40.742,-74.0045,B02617,0,Wednesday,April,0
