,Date/Time,Lat,Lon,Base,hour,dayofweek,month,db_clusters
0,2014-05-04 00:01:00,40.7266,-73.9916,B02512,0,Sunday,May,0
1,2014-05-04 00:03:00,40.7698,-73.9923,B02512,0,Sunday,May,0
2,2014-05-04 00:05:00,40.6877,-73.9657,B02512,0,Sunday,May,0
3,2014-05-04 00:07:00,40.7595,-73.9795,B02512,0,Sunday,May,0
4,2014-05-04 00:08:00,40.7387,-73.9999,B02512,0,Sunday,May,0
5,2014-05-04 00:09:00,40.7044,-74.0093,B02512,0,Sunday,May,0
6,2014-05-04 00:10:00,40.7586,-73.9792,B02512,0,Sunday,May,0
7,2014-05-04 00:13:00,40.7081,-74.006,B02512,0,Sunday,May,0
8,2014-05-04 00:14:00,40.7449,-73.9843,B02512,0,Sunday,May,0
9,2014-05-04 00:14:00,40.7691,-73.9884,B02512,0,Sunday,May,0
10,2014-05-04 00:16:00,40.7276,-73.9471,B02512,0,Sunday,May,0
11,2014-05-04 00:20:00,40.7272,-73.9917,B02512,0,Sunday,May,0
12,2014-05-04 00:21:00,40.6681,-73.9839,B02512,0,Sunday,May,0
13,2014-05-04 00:26:00,40.7654,-73.9764,B02512,0,Sunday,May,0
14,2014-05-04 00:30:00,40.7626,-73.9896,B02512,0,Sunday,May,0
15,2014-05-04 00:34:00,40.7381,-73.9921,B02512,0,Sunday,May,0
16,2014-05-04 00:35:00,40.7246,-73.9837,B02512,0,Sunday,May,0
17,2014-05-04 00:43:00,40.6764,-74.0089,B02512,0,Sunday,May,0
18,2014-05-04 00:46:00,40.7381,-74.0274,B02512,0,Sunday,May,0
19,2014-05-04 00:53:00,40.6844,-73.9396,B02512,0,Sunday,May,0
20,2014-05-04 00:56:00,40.9109,-73.7835,B02512,0,Sunday,May,-1
21,2014-05-04 00:58:00,40.7594,-73.9708,B02512,0,Sunday,May,0
22,2014-05-11 00:00:00,40.7333,-74.0047,B02512,0,Sunday,May,0
23,2014-05-11 00:03:00,40.7643,-73.9884,B02512,0,Sunday,May,0
